Id,Date,DateLongDescription,DateShortDescription,DayLongName,DayShortName,MonthLongName,MonthShortName,CalendarDay,CalendarWeek,CalendarWeekStartDateId,CalendarWeekEndDateId,CalendarDayInWeek,CalendarMonth,CalendarMonthStartDateId,CalendarMonthEndDateId,CalendarNumberOfDaysInMonth,CalendarDayInMonth,CalendarQuarter,CalendarQuarterStartDateId,CalendarQuarterEndDateId,CalendarNumberOfDaysInQuarter,CalendarDayInQuarter,CalendarYear,CalendarYearStartDateId,CalendarYearEndDateId,CalendarNumberOfDaysInYear
"209671","2010-09-01","Wednesday, September 1, 2010","Sep 1, 2010","Wednesday","Wed","September","Sep","244","35","209600","209675","3","9","209671","209700","30","1","3","209471","209700","92","63","2010","208871","210001","365"
"209672","2010-09-02","Thursday, September 2, 2010","Sep 2, 2010","Thursday","Thu","September","Sep","245","35","209600","209675","4","9","209671","209700","30","2","3","209471","209700","92","64","2010","208871","210001","365"
"209673","2010-09-03","Friday, September 3, 2010","Sep 3, 2010","Friday","Fri","September","Sep","246","35","209600","209675","5","9","209671","209700","30","3","3","209471","209700","92","65","2010","208871","210001","365"
"209674","2010-09-04","Saturday, September 4, 2010","Sep 4, 2010","Saturday","Sat","September","Sep","247","35","209600","209675","6","9","209671","209700","30","4","3","209471","209700","92","66","2010","208871","210001","365"
"209675","2010-09-05","Sunday, September 5, 2010","Sep 5, 2010","Sunday","Sun","September","Sep","248","35","209600","209675","7","9","209671","209700","30","5","3","209471","209700","92","67","2010","208871","210001","365"
"209676","2010-09-06","Monday, September 6, 2010","Sep 6, 2010","Monday","Mon","September","Sep","249","36","209676","209682","1","9","209671","209700","30","6","3","209471","209700","92","68","2010","208871","210001","365"
"209677","2010-09-07","Tuesday, September 7, 2010","Sep 7, 2010","Tuesday","Tue","September","Sep","250","36","209676","209682","2","9","209671","209700","30","7","3","209471","209700","92","69","2010","208871","210001","365"
"209678","2010-09-08","Wednesday, September 8, 2010","Sep 8, 2010","Wednesday","Wed","September","Sep","251","36","209676","209682","3","9","209671","209700","30","8","3","209471","209700","92","70","2010","208871","210001","365"
"209679","2010-09-09","Thursday, September 9, 2010","Sep 9, 2010","Thursday","Thu","September","Sep","252","36","209676","209682","4","9","209671","209700","30","9","3","209471","209700","92","71","2010","208871","210001","365"
"209680","2010-09-10","Friday, September 10, 2010","Sep 10, 2010","Friday","Fri","September","Sep","253","36","209676","209682","5","9","209671","209700","30","10","3","209471","209700","92","72","2010","208871","210001","365"
"209681","2010-09-11","Saturday, September 11, 2010","Sep 11, 2010","Saturday","Sat","September","Sep","254","36","209676","209682","6","9","209671","209700","30","11","3","209471","209700","92","73","2010","208871","210001","365"
"209682","2010-09-12","Sunday, September 12, 2010","Sep 12, 2010","Sunday","Sun","September","Sep","255","36","209676","209682","7","9","209671","209700","30","12","3","209471","209700","92","74","2010","208871","210001","365"
"209683","2010-09-13","Monday, September 13, 2010","Sep 13, 2010","Monday","Mon","September","Sep","256","37","209683","209689","1","9","209671","209700","30","13","3","209471","209700","92","75","2010","208871","210001","365"
"209684","2010-09-14","Tuesday, September 14, 2010","Sep 14, 2010","Tuesday","Tue","September","Sep","257","37","209683","209689","2","9","209671","209700","30","14","3","209471","209700","92","76","2010","208871","210001","365"
"209685","2010-09-15","Wednesday, September 15, 2010","Sep 15, 2010","Wednesday","Wed","September","Sep","258","37","209683","209689","3","9","209671","209700","30","15","3","209471","209700","92","77","2010","208871","210001","365"
"209686","2010-09-16","Thursday, September 16, 2010","Sep 16, 2010","Thursday","Thu","September","Sep","259","37","209683","209689","4","9","209671","209700","30","16","3","209471","209700","92","78","2010","208871","210001","365"
"209687","2010-09-17","Friday, September 17, 2010","Sep 17, 2010","Friday","Fri","September","Sep","260","37","209683","209689","5","9","209671","209700","30","17","3","209471","209700","92","79","2010","208871","210001","365"
"209688","2010-09-18","Saturday, September 18, 2010","Sep 18, 2010","Saturday","Sat","September","Sep","261","37","209683","209689","6","9","209671","209700","30","18","3","209471","209700","92","80","2010","208871","210001","365"
"209689","2010-09-19","Sunday, September 19, 2010","Sep 19, 2010","Sunday","Sun","September","Sep","262","37","209683","209689","7","9","209671","209700","30","19","3","209471","209700","92","81","2010","208871","210001","365"
"209690","2010-09-20","Monday, September 20, 2010","Sep 20, 2010","Monday","Mon","September","Sep","263","38","209690","209696","1","9","209671","209700","30","20","3","209471","209700","92","82","2010","208871","210001","365"
"209691","2010-09-21","Tuesday, September 21, 2010","Sep 21, 2010","Tuesday","Tue","September","Sep","264","38","209690","209696","2","9","209671","209700","30","21","3","209471","209700","92","83","2010","208871","210001","365"
"209692","2010-09-22","Wednesday, September 22, 2010","Sep 22, 2010","Wednesday","Wed","September","Sep","265","38","209690","209696","3","9","209671","209700","30","22","3","209471","209700","92","84","2010","208871","210001","365"
"209693","2010-09-23","Thursday, September 23, 2010","Sep 23, 2010","Thursday","Thu","September","Sep","266","38","209690","209696","4","9","209671","209700","30","23","3","209471","209700","92","85","2010","208871","210001","365"
"209694","2010-09-24","Friday, September 24, 2010","Sep 24, 2010","Friday","Fri","September","Sep","267","38","209690","209696","5","9","209671","209700","30","24","3","209471","209700","92","86","2010","208871","210001","365"
"209695","2010-09-25","Saturday, September 25, 2010","Sep 25, 2010","Saturday","Sat","September","Sep","268","38","209690","209696","6","9","209671","209700","30","25","3","209471","209700","92","87","2010","208871","210001","365"
"209696","2010-09-26","Sunday, September 26, 2010","Sep 26, 2010","Sunday","Sun","September","Sep","269","38","209690","209696","7","9","209671","209700","30","26","3","209471","209700","92","88","2010","208871","210001","365"
"209697","2010-09-27","Monday, September 27, 2010","Sep 27, 2010","Monday","Mon","September","Sep","270","39","209697","209773","1","9","209671","209700","30","27","3","209471","209700","92","89","2010","208871","210001","365"
"209698","2010-09-28","Tuesday, September 28, 2010","Sep 28, 2010","Tuesday","Tue","September","Sep","271","39","209697","209773","2","9","209671","209700","30","28","3","209471","209700","92","90","2010","208871","210001","365"
"209699","2010-09-29","Wednesday, September 29, 2010","Sep 29, 2010","Wednesday","Wed","September","Sep","272","39","209697","209773","3","9","209671","209700","30","29","3","209471","209700","92","91","2010","208871","210001","365"
"209700","2010-09-30","Thursday, September 30, 2010","Sep 30, 2010","Thursday","Thu","September","Sep","273","39","209697","209773","4","9","209671","209700","30","30","3","209471","209700","92","92","2010","208871","210001","365"
"209771","2010-10-01","Friday, October 1, 2010","Oct 1, 2010","Friday","Fri","October","Oct","274","39","209697","209773","5","10","209771","209801","31","1","4","209771","210001","92","1","2010","208871","210001","365"
"209772","2010-10-02","Saturday, October 2, 2010","Oct 2, 2010","Saturday","Sat","October","Oct","275","39","209697","209773","6","10","209771","209801","31","2","4","209771","210001","92","2","2010","208871","210001","365"
"209773","2010-10-03","Sunday, October 3, 2010","Oct 3, 2010","Sunday","Sun","October","Oct","276","39","209697","209773","7","10","209771","209801","31","3","4","209771","210001","92","3","2010","208871","210001","365"
"209774","2010-10-04","Monday, October 4, 2010","Oct 4, 2010","Monday","Mon","October","Oct","277","40","209774","209780","1","10","209771","209801","31","4","4","209771","210001","92","4","2010","208871","210001","365"
"209775","2010-10-05","Tuesday, October 5, 2010","Oct 5, 2010","Tuesday","Tue","October","Oct","278","40","209774","209780","2","10","209771","209801","31","5","4","209771","210001","92","5","2010","208871","210001","365"
"209776","2010-10-06","Wednesday, October 6, 2010","Oct 6, 2010","Wednesday","Wed","October","Oct","279","40","209774","209780","3","10","209771","209801","31","6","4","209771","210001","92","6","2010","208871","210001","365"
"209777","2010-10-07","Thursday, October 7, 2010","Oct 7, 2010","Thursday","Thu","October","Oct","280","40","209774","209780","4","10","209771","209801","31","7","4","209771","210001","92","7","2010","208871","210001","365"
"209778","2010-10-08","Friday, October 8, 2010","Oct 8, 2010","Friday","Fri","October","Oct","281","40","209774","209780","5","10","209771","209801","31","8","4","209771","210001","92","8","2010","208871","210001","365"
"209779","2010-10-09","Saturday, October 9, 2010","Oct 9, 2010","Saturday","Sat","October","Oct","282","40","209774","209780","6","10","209771","209801","31","9","4","209771","210001","92","9","2010","208871","210001","365"
"209780","2010-10-10","Sunday, October 10, 2010","Oct 10, 2010","Sunday","Sun","October","Oct","283","40","209774","209780","7","10","209771","209801","31","10","4","209771","210001","92","10","2010","208871","210001","365"
"209781","2010-10-11","Monday, October 11, 2010","Oct 11, 2010","Monday","Mon","October","Oct","284","41","209781","209787","1","10","209771","209801","31","11","4","209771","210001","92","11","2010","208871","210001","365"
"209782","2010-10-12","Tuesday, October 12, 2010","Oct 12, 2010","Tuesday","Tue","October","Oct","285","41","209781","209787","2","10","209771","209801","31","12","4","209771","210001","92","12","2010","208871","210001","365"
"209783","2010-10-13","Wednesday, October 13, 2010","Oct 13, 2010","Wednesday","Wed","October","Oct","286","41","209781","209787","3","10","209771","209801","31","13","4","209771","210001","92","13","2010","208871","210001","365"
"209784","2010-10-14","Thursday, October 14, 2010","Oct 14, 2010","Thursday","Thu","October","Oct","287","41","209781","209787","4","10","209771","209801","31","14","4","209771","210001","92","14","2010","208871","210001","365"
"209785","2010-10-15","Friday, October 15, 2010","Oct 15, 2010","Friday","Fri","October","Oct","288","41","209781","209787","5","10","209771","209801","31","15","4","209771","210001","92","15","2010","208871","210001","365"
"209786","2010-10-16","Saturday, October 16, 2010","Oct 16, 2010","Saturday","Sat","October","Oct","289","41","209781","209787","6","10","209771","209801","31","16","4","209771","210001","92","16","2010","208871","210001","365"
"209787","2010-10-17","Sunday, October 17, 2010","Oct 17, 2010","Sunday","Sun","October","Oct","290","41","209781","209787","7","10","209771","209801","31","17","4","209771","210001","92","17","2010","208871","210001","365"
"209788","2010-10-18","Monday, October 18, 2010","Oct 18, 2010","Monday","Mon","October","Oct","291","42","209788","209794","1","10","209771","209801","31","18","4","209771","210001","92","18","2010","208871","210001","365"
"209789","2010-10-19","Tuesday, October 19, 2010","Oct 19, 2010","Tuesday","Tue","October","Oct","292","42","209788","209794","2","10","209771","209801","31","19","4","209771","210001","92","19","2010","208871","210001","365"
"209790","2010-10-20","Wednesday, October 20, 2010","Oct 20, 2010","Wednesday","Wed","October","Oct","293","42","209788","209794","3","10","209771","209801","31","20","4","209771","210001","92","20","2010","208871","210001","365"
"209791","2010-10-21","Thursday, October 21, 2010","Oct 21, 2010","Thursday","Thu","October","Oct","294","42","209788","209794","4","10","209771","209801","31","21","4","209771","210001","92","21","2010","208871","210001","365"
"209792","2010-10-22","Friday, October 22, 2010","Oct 22, 2010","Friday","Fri","October","Oct","295","42","209788","209794","5","10","209771","209801","31","22","4","209771","210001","92","22","2010","208871","210001","365"
"209793","2010-10-23","Saturday, October 23, 2010","Oct 23, 2010","Saturday","Sat","October","Oct","296","42","209788","209794","6","10","209771","209801","31","23","4","209771","210001","92","23","2010","208871","210001","365"
"209794","2010-10-24","Sunday, October 24, 2010","Oct 24, 2010","Sunday","Sun","October","Oct","297","42","209788","209794","7","10","209771","209801","31","24","4","209771","210001","92","24","2010","208871","210001","365"
"209795","2010-10-25","Monday, October 25, 2010","Oct 25, 2010","Monday","Mon","October","Oct","298","43","209795","209801","1","10","209771","209801","31","25","4","209771","210001","92","25","2010","208871","210001","365"
"209796","2010-10-26","Tuesday, October 26, 2010","Oct 26, 2010","Tuesday","Tue","October","Oct","299","43","209795","209801","2","10","209771","209801","31","26","4","209771","210001","92","26","2010","208871","210001","365"
"209797","2010-10-27","Wednesday, October 27, 2010","Oct 27, 2010","Wednesday","Wed","October","Oct","300","43","209795","209801","3","10","209771","209801","31","27","4","209771","210001","92","27","2010","208871","210001","365"
"209798","2010-10-28","Thursday, October 28, 2010","Oct 28, 2010","Thursday","Thu","October","Oct","301","43","209795","209801","4","10","209771","209801","31","28","4","209771","210001","92","28","2010","208871","210001","365"
"209799","2010-10-29","Friday, October 29, 2010","Oct 29, 2010","Friday","Fri","October","Oct","302","43","209795","209801","5","10","209771","209801","31","29","4","209771","210001","92","29","2010","208871","210001","365"
"209800","2010-10-30","Saturday, October 30, 2010","Oct 30, 2010","Saturday","Sat","October","Oct","303","43","209795","209801","6","10","209771","209801","31","30","4","209771","210001","92","30","2010","208871","210001","365"
"209801","2010-10-31","Sunday, October 31, 2010","Oct 31, 2010","Sunday","Sun","October","Oct","304","43","209795","209801","7","10","209771","209801","31","31","4","209771","210001","92","31","2010","208871","210001","365"
"209871","2010-11-01","Monday, November 1, 2010","Nov 1, 2010","Monday","Mon","November","Nov","305","44","209871","209877","1","11","209871","209900","30","1","4","209771","210001","92","32","2010","208871","210001","365"
